#{"t_start": 1620827303.8721921, "env_id": "HalfCheetahPyBulletEnv-v0"}
r,l,t
1848.30958,1000,6240.60749
1847.654584,1000,6256.776395
1850.350529,1000,6259.756319
62.381483,64,6259.950014
1858.249824,1000,6273.445478
1768.491701,1000,6276.405723
27.239233,33,6276.505317
1874.415159,1000,6290.344258
43.275553,44,6290.476827
1142.75878,637,6292.378311
1868.716029,1000,6303.266658
1828.414355,1000,6306.243812
1846.898404,1000,6317.638367
50.001354,53,6317.799108
37.880273,42,6317.926731
1820.417068,1000,6320.881267
1879.915962,1000,6331.91575
1899.252732,1000,6335.106985
1865.769818,1000,6346.768028
56.872394,59,6346.94449
1896.407243,1000,6350.152662
1923.406047,1000,6361.685121
1908.926181,1000,6364.742495
1885.607054,1000,6376.298617
1930.065095,1000,6379.329439
1900.983956,1000,6390.726567
1915.843198,1000,6393.685863
1904.483195,1000,6405.012095
1482.290953,802,6407.428813
1903.57841,1000,6418.976261
1887.812993,1000,6421.996263
51.298383,68,6422.203386
1538.693696,827,6424.690622
1932.642545,1000,6438.957606
1919.850528,1000,6441.953902
1881.975697,1000,6456.183661
1884.69551,1000,6459.16963
1913.449822,1000,6474.507123
1907.416844,1000,6477.566051
1932.243246,1000,6491.949528
1885.207839,1000,6494.901806
1864.415793,1000,6509.439706
1933.79216,1000,6512.453244
1846.48775,1000,6526.85757
1894.49154,1000,6529.776368
1889.722027,1000,6541.384135
1904.439945,1000,6544.257226
1934.577406,1000,6555.636956
1908.34823,1000,6558.719254
1961.03295,1000,6570.456141
1909.055841,1000,6573.582635
1921.38279,1000,6585.145557
1932.303874,1000,6588.28163
1919.525257,1000,6599.46708
1934.429114,1000,6602.408971
1931.07619,1000,6613.733608
32.625453,41,6613.856605
1838.247415,1000,6616.818021
1886.150641,1000,6628.02162
1907.043868,1000,6631.074308
1910.243838,1000,6642.452399
1942.368855,1000,6645.390598
1927.459491,1000,6656.769498
1910.356598,1000,6659.791793
1919.789395,1000,6672.214947
1914.785416,1000,6675.246349
1946.064478,1000,6688.62159
1861.085122,1000,6691.586242
1931.969097,1000,6703.750563
1964.506063,1000,6706.700573
32.583748,50,6706.849475
1940.625641,1000,6718.891704
1926.218997,1000,6721.846215
1920.121634,1000,6734.736692
1937.101333,1000,6737.823244
1953.754296,1000,6751.548407
1949.580153,1000,6754.470951
1904.132352,1000,6769.267522
1948.160638,1000,6772.183432
1942.312393,1000,6775.114619
1903.34417,1000,6791.298612
1956.219361,1000,6794.3968
1929.001443,1000,6809.798584
1886.171069,1000,6812.918654
1900.732658,1000,6826.83924
1926.450192,1000,6829.795079
1919.631335,1000,6843.691217
1903.492885,1000,6846.63092
1911.236581,1000,6859.354264
1957.058306,1000,6862.310468
1895.694727,1000,6874.396962
1902.631457,1000,6877.324595
1928.252402,1000,6890.433712
1956.625662,1000,6893.5422
1947.819296,1000,6905.116057
1897.822315,1000,6908.148263
1950.626998,1000,6920.002465
1926.547559,1000,6923.170065
1931.790269,1000,6935.126734
1969.104074,1000,6938.07205
1920.105955,1000,6949.685579
473.893082,289,6950.539191
1922.901795,1000,6953.630939
1934.608996,1000,6964.573708
1951.306333,1000,6967.646698
1923.901628,1000,6980.084639
47.238531,50,6980.244169
1903.764383,1000,6983.311136
1953.022434,1000,6994.972
1950.477423,1000,6997.916647
35.847336,40,6998.036328
1971.26393,1000,7009.825214
1983.49691,1000,7012.744361
1946.569507,1000,7024.238549
1924.24178,1000,7027.329865
1960.62732,1000,7039.4037
1925.487462,1000,7042.559001
1943.041183,1000,7054.274263
1901.750397,1000,7057.204155
1914.631649,1000,7068.463819
1927.417582,1000,7071.417897
1867.933725,1000,7082.677261
92.533452,95,7082.960878
1948.931334,1000,7085.898012
1860.47582,1000,7096.755017
1894.355016,1000,7099.708045
1854.989959,1000,7110.90589
1888.313042,1000,7113.85158
39.885409,43,7113.980218
1939.128093,1000,7125.077751
43.940267,45,7125.212298
63.744634,73,7125.430138
1029.499138,566,7127.122445
1932.362348,1000,7137.859438
1927.418867,1000,7140.861305
1947.850972,1000,7156.70119
29.014246,32,7156.79722
1926.053667,1000,7159.860062
1970.347127,1000,7175.255137
1947.00665,1000,7178.478097
1907.917675,1000,7181.4071
1971.55932,1000,7196.325141
1966.290661,1000,7199.487456
1940.886816,1000,7215.677459
1968.040759,1000,7218.717725
1929.096646,1000,7235.033382
1960.177556,1000,7238.000015
1993.168376,1000,7251.946595
1969.803591,1000,7255.071661
1983.088724,1000,7269.133408
2002.463668,1000,7272.171947
2000.703832,1000,7286.579921
1954.189758,1000,7289.701876
1904.300163,1000,7302.522064
1937.255277,1000,7305.483555
1951.696081,1000,7317.979444
1951.917825,1000,7321.075591
37.94683,41,7321.200082
22.663066,30,7321.300185
2001.292759,1000,7332.560443
1970.556932,1000,7335.955064
35.756654,40,7336.080702
37.175912,42,7336.21405
1949.025332,1000,7347.519001
1965.300556,1000,7350.624506
2011.698043,1000,7362.266949
1936.024656,1000,7365.289232
28.576352,32,7365.384275
1975.238839,1000,7376.63901
35.151453,38,7376.755962
1912.049981,1000,7379.775256
2006.494615,1000,7391.183743
1991.560157,1000,7394.386377
1968.070129,1000,7406.20709
1968.942048,1000,7409.152427
34.117783,38,7409.266787
1940.690033,1000,7420.42031
1992.062198,1000,7423.366679
1960.305836,1000,7434.740442
1951.590076,1000,7437.694191
1991.622407,1000,7448.983364
1891.478475,1000,7451.961461
1886.070727,1000,7463.27546
1963.327753,1000,7466.245666
46.080535,48,7466.390804
1934.713333,1000,7477.52727
1965.032459,1000,7480.491737
1986.961487,1000,7492.02739
1952.199888,1000,7495.057157
1986.92661,1000,7507.863352
1867.695799,1000,7510.978309
1987.314204,1000,7522.710316
1952.772275,1000,7525.959102
1985.443045,1000,7537.629388
1992.07889,1000,7540.747196
1936.49712,1000,7554.852243
1964.58536,1000,7557.948333
1966.764582,1000,7572.347541
1977.65851,1000,7575.287597
1987.44577,1000,7590.043681
1987.188712,1000,7593.139147
